vintage,country,points,price,province,title,variety,winery,avg winter temp,avg spring temp,avg summer temp,avg fall temp,avg winter sun hour,avg spring hour,avg summer sun hour,avg fall sun hour,avg daily precip winter,avg daily precip spring,avg daily precip summer,avg daily precip fall
2011-01-01,Italy,90,33,Tuscany,Morisfarms 2011 Riserva (Morellino di Scansano),Red Blend,Morisfarms,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,95,,Tuscany,Cerbaiona 2011 Brunello di Montalcino,Sangiovese,Cerbaiona,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,88,,Tuscany,Terenzi 2011 Balbino Vermentino (Maremma Toscana),Vermentino,Terenzi,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,87,19,Tuscany,Gualdo del Re 2011 Eliseo Pinot Bianco (Toscana),Pinot Bianco,Gualdo del Re,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,87,30,Tuscany,Castelli del Grevepesa 2011 Clemente VII Riserva (Chianti Classico),Sangiovese,Castelli del Grevepesa,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,86,45,Tuscany,Fanti 2011 Brunello di Montalcino,Sangiovese,Fanti,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,93,63,Tuscany,Armilla 2011 Brunello di Montalcino,Sangiovese,Armilla,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,90,70,Tuscany,Guado al Melo 2011 Atis Red (Toscana),Red Blend,Guado al Melo,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,88,25,Tuscany,Fattoria di Montemaggio 2011 Chianti Classico,Red Blend,Fattoria di Montemaggio,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,89,30,Tuscany,Mangiacane 2011 Riserva (Chianti Classico),Red Blend,Mangiacane,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,92,160,Tuscany,Pieve Santa Restituta 2011 Sugarille (Brunello di Montalcino),Sangiovese,Pieve Santa Restituta,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,91,45,Tuscany,Losi Querciavalle 2011 Millennium Gran Selezione (Chianti Classico),Red Blend,Losi Querciavalle,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,89,99,Tuscany,Ruffino 2011 Alauda Red (Toscana),Red Blend,Ruffino,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,87,40,Tuscany,L'Oca Ciuca 2011 Brunello di Montalcino,Sangiovese,L'Oca Ciuca,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,90,30,Tuscany,I Sodi 2011 Chianti Classico,Red Blend,I Sodi,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,92,48,Tuscany,Caprili 2011 Brunello di Montalcino,Sangiovese,Caprili,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,87,34,Tuscany,PoderNuovo a Palazzone 2011 Sotirio Sangiovese (Toscana),Sangiovese,PoderNuovo a Palazzone,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,91,40,Tuscany,Tolaini 2011 Gran Selezione (Chianti Classico),Sangiovese,Tolaini,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,87,80,Tuscany,Citille di Sopra 2011 Riserva (Brunello di Montalcino),Sangiovese,Citille di Sopra,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,88,25,Tuscany,Renieri 2011 Riserva (Chianti Classico),Sangiovese,Renieri,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,90,115,Tuscany,Campogiovanni 2011 Quercione Riserva (Brunello di Montalcino),Sangiovese,Campogiovanni,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,90,58,Tuscany,Donna Olimpia 1898 2013 Millepassi (Bolgheri),Red Blend,Donna Olimpia 1898,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,88,15,Tuscany,Rocca di Montemassi 2011 Astraio Viognier (Maremma),Viognier,Rocca di Montemassi,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,88,90,Tuscany,Mocali 2011 Riserva (Brunello di Montalcino),Sangiovese,Mocali,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,87,18,Tuscany,La Selva 2011 Morellino di Scansano,Red Blend,La Selva,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,90,45,Tuscany,Tenuta Montecchiesi 2011 Klanis Syrah (Cortona),Syrah,Tenuta Montecchiesi,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,91,33,Tuscany,Montenidoli 2011 Carato (Vernaccia di San Gimignano),Vernaccia,Montenidoli,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,90,86,Tuscany,Campo alla Sughera 2011 Red (Toscana),Red Blend,Campo alla Sughera,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,87,25,Tuscany,Tenuta di Trecciano 2011 I Campacci Red (Toscana),Red Blend,Tenuta di Trecciano,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,84,19,Tuscany,Castello di Monastero 2011 Poggio alle Sughere (Morellino di Scansano),Red Blend,Castello di Monastero,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,94,55,Tuscany,Livio Sassetti 2011 Pertimali (Brunello di Montalcino),Sangiovese,Livio Sassetti,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,93,90,Tuscany,Padelletti 2011 Brunello di Montalcino,Sangiovese,Padelletti,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,87,97,Tuscany,Casa di Terra 2011 Maronea (Bolgheri),Red Blend,Casa di Terra,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,88,45,Tuscany,Sangervasio 2011 I Renai Merlot (Toscana),Merlot,Sangervasio,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,87,,Tuscany,Mirus 2011 Maremma Toscana,Red Blend,Mirus,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,95,56,Tuscany,Gianni Brunelli 2011 Brunello di Montalcino,Sangiovese,Gianni Brunelli,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,86,14,Tuscany,L'Antica Fornace di Ridolfo 2011 Cantalici Petali di Rosé Sangiovese (Toscana),Sangiovese,L'Antica Fornace di Ridolfo,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,85,,Tuscany,Principe Corsini Fattoria Le Corti 2011 Vermentino della Costa Vermentino (Maremma Toscana),Vermentino,Principe Corsini Fattoria Le Corti,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,87,50,Tuscany,Madonna Nera 2011 Brunello di Montalcino,Sangiovese,Madonna Nera,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,84,22,Tuscany,Fonterenza 2011 Pettirosso Sangiovese (Toscana),Sangiovese,Fonterenza,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,88,17,Tuscany,Tenuta Argentiera 2011 Poggio ai Ginepri Rosato (Bolgheri),Rosato,Tenuta Argentiera,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,89,21,Tuscany,Pieve de' Pitti 2011 Cerretello (Chianti Superiore),Red Blend,Pieve de' Pitti,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,89,60,Tuscany,Casina di Cornia 2011 Vigna La Casina Riserva (Chianti Classico),Sangiovese,Casina di Cornia,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,89,48,Tuscany,Podere Paganico 2011 Brunello di Montalcino,Sangiovese,Podere Paganico,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,87,29,Tuscany,Ormanni 2011 Borro del Diavolo Riserva (Chianti Classico),Sangiovese,Ormanni,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,93,65,Tuscany,Petra 2011 Alto Sangiovese (Toscana),Sangiovese,Petra,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,83,15,Tuscany,Panzanello 2011 Chianti Classico,Red Blend,Panzanello,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,83,19,Tuscany,Fonterenza 2011 Rosa di Fonterenza Rosato (Toscana),Rosato,Fonterenza,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,89,20,Tuscany,Castelli del Grevepesa 2011 Castelgreve (Chianti Classico),Sangiovese,Castelli del Grevepesa,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,88,40,Tuscany,Terre Nere Campigli Vallone 2011 Brunello di Montalcino,Sangiovese,Terre Nere Campigli Vallone,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,87,25,Tuscany,Vecchia Cantina di Montepulciano 2011 Rubinoro (Vino Nobile di Montepulciano),Red Blend,Vecchia Cantina di Montepulciano,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,87,12,Tuscany,Carpineto 2011 Dogajolo Red (Toscana),Red Blend,Carpineto,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,85,18,Tuscany,Marchesi de' Frescobaldi 2011 Santa Maria (Morellino di Scansano),Red Blend,Marchesi de' Frescobaldi,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,90,28,Tuscany,Marchesi de' Frescobaldi 2011 Nipozzano Riserva (Chianti Rufina),Red Blend,Marchesi de' Frescobaldi,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,93,40,Tuscany,Castello di Verrazzano 2011 Riserva (Chianti Classico),Red Blend,Castello di Verrazzano,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,85,9,Tuscany,Piazzano 2011 Ventoso Red (Colli della Toscana Centrale),Red Blend,Piazzano,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,85,35,Tuscany,Aia Vecchia 2011 Sor Ugo (Bolgheri Superiore),Red Blend,Aia Vecchia,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,90,50,Tuscany,Mazzei 2011 Tenuta Belguardo (Maremma Toscana),Red Blend,Mazzei,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,93,180,Tuscany,Tenuta Argentiera 2011 Lavinia Maria Cabernet Franc (Toscana),Cabernet Franc,Tenuta Argentiera,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,87,30,Tuscany,Tenuta Buon Tempo 2011 Rosso di Montalcino,Sangiovese,Tenuta Buon Tempo,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,89,21,Tuscany,Paradisone 2011 Rosso di Montalcino,Sangiovese,Paradisone,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
2011-01-01,Italy,89,300,Tuscany,Tua Rita 2011 Per Sempre Syrah (Toscana),Syrah,Tua Rita,5.25,15.4945652173913,24.1847826086957,16.6318681318681,7.04888888888889,12.3434782608696,14.1184782608696,9.66923076923077,1.30777777777778,0.980434782608696,1.72608695652174,0.586813186813187
